user_id,funnel_step,timestamp,device
5500,registration,2020-01-04 23:56:22,desktop
10332,registration,2020-01-05 04:38:33,mobile
8026,live,2020-01-05 00:06:01,mobile
6628,live,2020-01-05 02:13:00,desktop
4072,live,2020-01-05 01:08:21,desktop
11170,create,2020-01-05 00:45:42,desktop
1167,edit,2020-01-04 21:24:36,desktop
9516,live,2020-01-04 21:18:53,desktop
996,live,2020-01-04 23:33:28,desktop
10846,edit,2020-01-04 21:54:45,mobile
8830,registration,2020-01-05 04:14:39,desktop
5351,registration,2020-01-04 20:13:49,desktop
10045,create,2020-01-05 03:02:52,desktop
396,edit,2020-01-05 06:20:31,desktop
9211,create,2020-01-05 01:15:16,desktop
8895,create,2020-01-05 01:55:54,desktop
3669,registration,2020-01-04 23:35:03,desktop
7841,create,2020-01-04 19:47:38,desktop
10144,edit,2020-01-05 02:49:09,desktop
1321,registration,2020-01-05 00:19:20,mobile
6100,create,2020-01-04 22:00:52,desktop
771,registration,2020-01-04 21:11:36,desktop
6519,registration,2020-01-05 02:30:29,desktop
2010,create,2020-01-04 22:16:53,desktop
2046,edit,2020-01-04 23:51:56,desktop
10751,edit,2020-01-05 00:49:21,desktop
9352,registration,2020-01-04 17:02:41,desktop
1036,create,2020-01-04 23:38:40,mobile
9340,registration,2020-01-04 17:42:05,desktop
2412,create,2020-01-04 23:38:13,desktop
6229,registration,2020-01-05 03:31:50,desktop
246,live,2020-01-04 14:28:09,mobile
9265,create,2020-01-04 20:53:34,desktop
5797,create,2020-01-05 01:05:20,desktop
1338,registration,2020-01-05 05:44:47,desktop
6675,live,2020-01-04 18:41:07,desktop
1836,create,2020-01-05 01:52:00,desktop
8390,registration,2020-01-05 01:31:34,desktop
3047,live,2020-01-05 00:34:47,desktop
6019,live,2020-01-05 00:08:35,desktop
6989,create,2020-01-05 02:59:14,mobile
4705,live,2020-01-05 01:29:38,desktop
7274,edit,2020-01-04 21:20:20,mobile
127,live,2020-01-05 01:39:19,desktop
3581,edit,2020-01-04 22:09:18,desktop
3813,registration,2020-01-05 01:09:52,desktop
9419,live,2020-01-04 21:51:11,desktop
10272,registration,2020-01-04 20:33:08,desktop
5875,create,2020-01-05 02:27:49,desktop
9731,registration,2020-01-04 23:38:15,desktop
1494,edit,2020-01-04 23:13:27,desktop
10810,live,2020-01-05 01:49:18,desktop
1528,create,2020-01-05 01:40:33,desktop
3629,edit,2020-01-05 03:50:52,mobile
183,create,2020-01-05 03:27:39,desktop
2239,create,2020-01-05 06:26:38,desktop
3335,registration,2020-01-05 03:29:04,desktop
6187,registration,2020-01-05 00:42:19,desktop
9213,create,2020-01-05 03:11:29,desktop
5298,create,2020-01-05 00:53:03,desktop
9606,create,2020-01-05 00:55:20,desktop
3693,edit,2020-01-04 23:00:08,desktop
9492,registration,2020-01-04 22:27:50,mobile
2861,create,2020-01-04 22:02:29,desktop
3437,live,2020-01-04 19:40:53,desktop
7675,live,2020-01-04 21:22:14,desktop
810,registration,2020-01-04 21:27:31,mobile
1800,registration,2020-01-05 01:38:02,desktop
45,test,2020-01-05 01:02:05,desktop
2137,live,2020-01-04 22:04:38,desktop
8013,edit,2020-01-04 23:57:55,desktop
10394,live,2020-01-04 20:38:50,mobile
8037,registration,2020-01-05 05:24:47,desktop
492,edit,2020-01-05 02:48:14,desktop
5623,edit,2020-01-05 01:00:03,desktop
7902,edit,2020-01-05 01:30:44,desktop
10586,live,2020-01-05 03:34:55,desktop
1216,create,2020-01-04 21:53:46,desktop
6965,live,2020-01-05 06:21:38,desktop
9303,create,2020-01-04 22:51:17,desktop
7619,registration,2020-01-04 21:06:29,desktop
10077,registration,2020-01-04 22:38:49,mobile
815,live,2020-01-05 07:02:33,desktop
1793,registration,2020-01-05 05:15:36,mobile
10911,create,2020-01-04 23:22:55,desktop
1085,live,2020-01-04 21:07:12,desktop
9704,edit,2020-01-04 20:45:36,mobile
638,edit,2020-01-04 22:21:09,desktop
1681,edit,2020-01-05 00:53:06,desktop
8662,create,2020-01-04 19:55:50,desktop
3551,registration,2020-01-04 21:31:32,mobile
7031,registration,2020-01-04 21:42:47,desktop
6808,create,2020-01-04 19:40:31,mobile
8497,create,2020-01-05 02:05:08,desktop
10890,test,2020-01-05 01:00:49,desktop
5448,registration,2020-01-05 03:46:07,desktop
9323,create,2020-01-05 02:58:58,desktop
10505,edit,2020-01-04 22:51:13,desktop
9572,registration,2020-01-05 01:00:22,desktop
7205,registration,2020-01-04 22:54:11,desktop
11045,live,2020-01-04 21:40:49,desktop
5916,create,2020-01-04 19:05:02,desktop
3054,create,2020-01-05 05:53:39,desktop
6955,live,2020-01-05 02:13:38,desktop
2431,live,2020-01-05 00:24:48,desktop
11167,registration,2020-01-04 22:43:29,desktop
7306,edit,2020-01-05 00:55:18,desktop
1944,edit,2020-01-04 23:53:27,mobile
337,registration,2020-01-05 02:07:34,desktop
8159,live,2020-01-04 22:32:08,desktop
4125,create,2020-01-05 01:49:11,desktop
10300,registration,2020-01-05 00:22:37,desktop
6397,live,2020-01-04 20:31:28,desktop
3140,edit,2020-01-04 22:01:25,desktop
545,registration,2020-01-04 23:12:04,desktop
1932,create,2020-01-05 01:23:50,mobile
10944,registration,2020-01-05 00:13:24,desktop
5756,edit,2020-01-05 03:40:58,desktop
2733,live,2020-01-05 01:31:49,desktop
7558,registration,2020-01-05 02:40:11,desktop
2161,create,2020-01-05 03:10:26,desktop
5619,registration,2020-01-05 03:35:17,desktop
5516,registration,2020-01-04 23:30:26,desktop
5978,edit,2020-01-04 23:02:55,desktop
11034,registration,2020-01-05 02:12:56,desktop
9573,registration,2020-01-04 22:44:38,desktop
5607,edit,2020-01-04 22:14:10,desktop
8016,create,2020-01-04 23:57:16,mobile
1222,edit,2020-01-04 22:08:10,desktop
839,registration,2020-01-05 00:56:32,desktop
3978,create,2020-01-05 00:09:49,desktop
9638,registration,2020-01-05 00:26:54,desktop
10572,live,2020-01-04 23:05:06,desktop
4379,live,2020-01-05 00:44:17,desktop
6535,edit,2020-01-04 22:45:42,desktop
6084,edit,2020-01-04 23:39:37,desktop
1241,live,2020-01-05 02:33:29,desktop
8090,registration,2020-01-04 22:32:52,desktop
8558,registration,2020-01-04 18:56:05,desktop
3352,registration,2020-01-04 22:01:54,desktop
5023,edit,2020-01-05 01:38:15,mobile
9147,live,2020-01-05 00:58:24,desktop
10070,create,2020-01-04 22:34:59,desktop
4390,edit,2020-01-04 23:20:21,desktop
4209,edit,2020-01-04 22:47:49,mobile
10152,create,2020-01-04 20:36:23,desktop
103,registration,2020-01-04 23:42:04,desktop
10984,registration,2020-01-05 01:34:38,desktop
7331,edit,2020-01-05 03:16:09,desktop
7063,registration,2020-01-05 01:39:14,desktop
3440,create,2020-01-04 23:11:17,desktop
816,edit,2020-01-05 01:30:42,desktop
4334,registration,2020-01-04 23:11:12,desktop
6201,edit,2020-01-05 00:58:12,desktop
7419,create,2020-01-05 01:16:26,mobile
1205,test,2020-01-04 23:25:54,desktop
2843,create,2020-01-04 22:59:08,desktop
5049,create,2020-01-05 02:50:01,desktop
7676,create,2020-01-04 22:45:22,desktop
4038,registration,2020-01-04 17:33:00,desktop
189,registration,2020-01-04 23:07:48,desktop
7424,create,2020-01-05 03:08:53,desktop
10339,registration,2020-01-05 00:47:43,desktop
3644,registration,2020-01-04 23:50:12,desktop
4680,live,2020-01-05 02:25:48,desktop
5178,live,2020-01-05 02:45:39,desktop
2478,registration,2020-01-05 01:41:56,desktop
4325,create,2020-01-05 01:03:05,desktop
10211,create,2020-01-04 22:22:41,desktop
10013,create,2020-01-04 20:39:48,desktop
2898,create,2020-01-05 03:16:14,mobile
9108,edit,2020-01-04 22:31:31,desktop
364,edit,2020-01-04 21:57:20,desktop
4639,registration,2020-01-04 22:34:31,desktop
9640,edit,2020-01-05 03:08:25,desktop
2485,edit,2020-01-04 23:27:19,desktop
4185,edit,2020-01-05 00:40:47,desktop
6971,create,2020-01-05 00:08:04,desktop
217,registration,2020-01-05 03:56:18,desktop
8258,registration,2020-01-04 20:22:04,desktop
8607,registration,2020-01-04 23:47:47,mobile
2221,create,2020-01-04 22:10:50,desktop
248,create,2020-01-04 20:22:00,desktop
1177,create,2020-01-05 04:45:58,desktop
6399,registration,2020-01-04 22:28:21,desktop
8448,edit,2020-01-05 03:09:44,desktop
9990,edit,2020-01-04 23:39:14,desktop
7439,live,2020-01-04 23:06:31,desktop
3570,create,2020-01-04 23:09:00,desktop
5810,live,2020-01-04 20:57:41,desktop
5404,registration,2020-01-05 05:27:52,desktop
4078,live,2020-01-04 20:56:01,desktop
10829,edit,2020-01-05 05:14:44,desktop
2610,edit,2020-01-04 17:35:06,desktop
9475,edit,2020-01-04 23:01:29,mobile
1633,edit,2020-01-04 22:39:05,desktop
1814,registration,2020-01-04 19:25:03,desktop
10353,create,2020-01-05 03:37:38,desktop
5196,registration,2020-01-05 00:13:54,mobile
9188,edit,2020-01-04 22:25:12,desktop
3062,create,2020-01-04 22:26:26,desktop
6174,create,2020-01-05 03:56:44,desktop
7308,edit,2020-01-05 04:55:44,desktop
4543,live,2020-01-04 23:47:42,mobile
5419,create,2020-01-05 04:44:25,mobile
6339,registration,2020-01-04 21:13:07,desktop
2230,live,2020-01-05 01:31:52,desktop
9135,registration,2020-01-04 23:25:36,desktop
8853,registration,2020-01-05 00:25:01,desktop
1054,edit,2020-01-05 05:06:28,desktop
497,create,2020-01-05 02:37:28,desktop
3312,registration,2020-01-04 22:33:31,mobile
11238,edit,2020-01-04 21:39:49,desktop
7123,create,2020-01-05 00:12:39,desktop
4315,create,2020-01-04 20:51:38,desktop
10891,create,2020-01-05 02:47:12,desktop
5521,edit,2020-01-04 23:53:44,desktop
489,edit,2020-01-04 20:12:15,desktop
3242,live,2020-01-05 02:27:35,mobile
10345,create,2020-01-05 00:20:16,desktop
5637,create,2020-01-05 02:00:51,desktop
10006,registration,2020-01-05 00:44:32,desktop
3510,edit,2020-01-05 04:21:09,desktop
9784,create,2020-01-04 23:18:15,mobile
9337,registration,2020-01-04 18:34:22,mobile
8782,edit,2020-01-04 16:51:29,desktop
1669,edit,2020-01-05 01:59:37,desktop
2666,create,2020-01-04 23:51:31,desktop
505,registration,2020-01-05 03:57:44,mobile
9105,create,2020-01-04 22:29:59,mobile
7710,create,2020-01-04 23:17:38,desktop
1862,live,2020-01-04 21:59:52,desktop
3874,create,2020-01-05 01:06:19,desktop
3845,registration,2020-01-05 00:44:44,desktop
6813,create,2020-01-05 02:48:53,desktop
4839,edit,2020-01-04 23:04:13,desktop
5997,registration,2020-01-05 00:26:00,desktop
4137,edit,2020-01-04 19:36:35,desktop
5576,registration,2020-01-04 22:08:46,desktop
1685,create,2020-01-04 23:05:25,desktop
6210,create,2020-01-04 22:18:37,desktop
1265,registration,2020-01-05 03:54:22,desktop
11093,create,2020-01-05 03:37:17,desktop
10129,registration,2020-01-04 21:12:26,desktop
6709,create,2020-01-04 23:08:47,desktop
1364,edit,2020-01-05 05:46:15,desktop
10530,registration,2020-01-04 22:43:29,desktop
10635,edit,2020-01-04 18:45:31,desktop
10532,edit,2020-01-04 21:02:59,desktop
7695,registration,2020-01-05 00:15:17,desktop
2393,registration,2020-01-05 03:11:48,desktop
10503,edit,2020-01-04 18:47:45,desktop
2310,registration,2020-01-05 02:07:25,desktop
935,live,2020-01-05 00:26:17,desktop
7164,live,2020-01-04 23:44:04,desktop
10981,edit,2020-01-04 23:24:54,mobile
3893,create,2020-01-05 00:50:40,mobile
7830,registration,2020-01-05 00:03:23,desktop
1896,create,2020-01-05 01:32:11,desktop
5734,create,2020-01-04 22:31:15,desktop
3193,edit,2020-01-05 00:18:15,desktop
10396,create,2020-01-05 01:57:26,desktop
9115,registration,2020-01-04 22:42:24,desktop
5508,registration,2020-01-04 21:58:23,mobile
2744,edit,2020-01-04 19:43:55,desktop
1356,edit,2020-01-05 02:35:35,desktop
6763,edit,2020-01-05 00:16:52,desktop
4649,edit,2020-01-04 22:54:20,desktop
7012,create,2020-01-05 02:30:06,desktop
3407,registration,2020-01-04 20:11:51,desktop
10295,edit,2020-01-04 22:18:07,desktop
8459,create,2020-01-04 22:09:49,desktop
2889,registration,2020-01-04 20:37:54,mobile
6084,create,2020-01-04 23:39:15,desktop
1019,create,2020-01-05 02:24:06,desktop
6297,registration,2020-01-05 00:17:15,desktop
10606,create,2020-01-05 00:20:56,desktop
2239,live,2020-01-05 06:56:22,desktop
2087,registration,2020-01-05 00:23:12,desktop
3459,live,2020-01-05 03:29:14,desktop
6999,edit,2020-01-05 03:49:20,desktop
7854,registration,2020-01-05 06:18:51,desktop
8758,create,2020-01-05 03:25:36,desktop
697,live,2020-01-05 01:02:01,desktop
5095,create,2020-01-04 23:28:23,desktop
6998,edit,2020-01-05 02:40:12,desktop
4770,live,2020-01-05 04:02:45,desktop
3716,registration,2020-01-04 23:51:31,mobile
5550,edit,2020-01-05 01:15:11,mobile
11201,create,2020-01-04 17:58:20,desktop
827,create,2020-01-05 02:54:37,desktop
3173,create,2020-01-04 21:33:10,desktop
3108,live,2020-01-04 23:58:15,desktop
4340,edit,2020-01-04 23:30:21,desktop
4553,create,2020-01-05 02:59:43,desktop
10934,registration,2020-01-04 23:55:36,mobile
1565,test,2020-01-05 03:35:32,desktop
971,live,2020-01-04 23:34:22,desktop
4052,live,2020-01-05 04:28:37,desktop
3345,registration,2020-01-05 00:50:18,desktop
4659,edit,2020-01-05 04:58:09,desktop
1195,live,2020-01-05 00:36:04,desktop
9266,edit,2020-01-05 00:35:28,desktop
3232,edit,2020-01-05 01:06:29,desktop
7101,create,2020-01-05 00:59:24,desktop
2635,registration,2020-01-04 23:15:25,desktop
8976,registration,2020-01-04 22:16:03,desktop
6456,create,2020-01-04 23:54:34,mobile
9679,registration,2020-01-05 02:28:28,mobile
3244,live,2020-01-05 02:00:03,desktop
1548,create,2020-01-04 22:24:14,mobile
11236,create,2020-01-05 06:08:02,desktop
9913,registration,2020-01-04 19:20:52,desktop
2278,edit,2020-01-05 02:29:15,desktop
3057,live,2020-01-04 20:00:08,desktop
2611,create,2020-01-05 00:45:48,desktop
8284,registration,2020-01-04 22:00:51,desktop
9109,registration,2020-01-05 00:35:07,desktop
11208,edit,2020-01-04 23:09:49,desktop
10167,registration,2020-01-04 18:34:41,desktop
5857,create,2020-01-04 21:38:55,desktop
3311,edit,2020-01-05 02:27:38,desktop
5098,live,2020-01-04 21:40:11,mobile
10700,live,2020-01-05 02:11:02,desktop
369,create,2020-01-04 22:02:51,desktop
988,edit,2020-01-04 21:01:25,desktop
5656,registration,2020-01-04 21:21:27,desktop
6398,edit,2020-01-05 00:43:01,desktop
672,live,2020-01-05 00:29:08,desktop
8353,live,2020-01-04 19:48:33,desktop
10054,registration,2020-01-04 20:46:25,desktop
10224,create,2020-01-05 04:56:03,mobile
8301,create,2020-01-05 02:58:45,desktop
8745,create,2020-01-04 22:09:21,desktop
7334,registration,2020-01-04 22:57:28,mobile
10064,edit,2020-01-05 00:01:47,desktop
11240,edit,2020-01-05 02:50:10,desktop
5164,create,2020-01-04 18:33:44,desktop
10551,edit,2020-01-04 20:17:22,desktop
5867,registration,2020-01-04 23:44:44,desktop
9088,live,2020-01-05 00:45:06,mobile
226,live,2020-01-04 22:15:50,desktop
6227,edit,2020-01-05 00:27:23,desktop
4975,edit,2020-01-05 00:42:32,desktop
4253,create,2020-01-05 00:10:15,desktop
908,edit,2020-01-05 00:00:55,desktop
8980,edit,2020-01-04 22:35:41,mobile
195,edit,2020-01-05 01:50:33,desktop
11213,live,2020-01-05 00:47:30,desktop
4255,edit,2020-01-04 20:17:07,desktop
8653,test,2020-01-04 22:30:04,desktop
1853,registration,2020-01-04 20:46:14,desktop
2874,create,2020-01-05 00:36:41,desktop
6794,live,2020-01-05 01:14:45,desktop
6177,live,2020-01-04 22:21:28,desktop
3292,live,2020-01-04 22:54:09,desktop
5244,registration,2020-01-05 00:18:07,desktop
9042,registration,2020-01-05 01:42:28,desktop
8895,registration,2020-01-05 01:55:28,desktop
8903,create,2020-01-04 23:33:51,desktop
9588,registration,2020-01-05 00:40:19,desktop
7700,create,2020-01-05 00:22:37,mobile
4812,edit,2020-01-04 22:11:36,desktop
4060,edit,2020-01-04 23:40:05,mobile
11128,edit,2020-01-04 19:33:13,desktop
6032,registration,2020-01-05 00:25:52,desktop
2599,create,2020-01-04 22:46:55,desktop
2436,create,2020-01-04 19:56:25,desktop
3300,registration,2020-01-04 22:43:30,desktop
7703,registration,2020-01-04 21:29:52,desktop
7141,edit,2020-01-04 17:22:25,mobile
292,create,2020-01-05 04:23:04,desktop
5408,create,2020-01-05 01:08:57,desktop
5235,edit,2020-01-04 21:06:55,desktop
616,edit,2020-01-04 22:11:36,mobile
9823,registration,2020-01-05 00:49:26,mobile
11182,registration,2020-01-04 21:11:41,mobile
8733,create,2020-01-05 04:32:56,desktop
2926,edit,2020-01-04 21:45:44,desktop
4662,registration,2020-01-05 00:57:20,desktop
10569,registration,2020-01-05 01:26:21,desktop
714,registration,2020-01-05 05:47:26,mobile
9797,create,2020-01-04 22:50:26,desktop
10020,edit,2020-01-05 04:38:26,desktop
7442,registration,2020-01-04 21:49:13,mobile
7523,edit,2020-01-05 04:39:14,desktop
23,registration,2020-01-05 02:25:34,desktop
10871,create,2020-01-04 23:51:46,desktop
9437,live,2020-01-04 23:19:18,desktop
837,create,2020-01-05 00:51:48,desktop
21,create,2020-01-05 01:19:57,desktop
5121,edit,2020-01-05 01:11:26,desktop
7600,create,2020-01-04 23:20:38,desktop
1143,registration,2020-01-04 21:34:22,desktop
8172,edit,2020-01-05 00:38:32,desktop
4359,edit,2020-01-04 22:52:05,desktop
7525,live,2020-01-05 02:32:07,desktop
3423,edit,2020-01-04 16:17:13,desktop
6404,edit,2020-01-05 00:33:07,desktop
10011,test,2020-01-05 00:06:11,desktop
4349,create,2020-01-05 02:30:13,desktop
4997,edit,2020-01-04 23:59:10,desktop
9764,live,2020-01-04 21:28:08,desktop
3532,create,2020-01-05 03:22:11,desktop
1011,registration,2020-01-04 22:17:51,desktop
9752,registration,2020-01-05 04:43:18,mobile
8939,live,2020-01-04 21:08:44,desktop
9414,edit,2020-01-05 04:05:55,desktop
10756,registration,2020-01-04 23:34:28,mobile
5315,edit,2020-01-05 01:32:32,desktop
6426,live,2020-01-05 06:04:43,desktop
9317,create,2020-01-05 03:01:34,desktop
7547,create,2020-01-04 23:10:04,desktop
6398,live,2020-01-05 01:10:50,desktop
10693,registration,2020-01-04 23:47:12,desktop
6857,registration,2020-01-04 19:20:10,mobile
650,edit,2020-01-05 02:08:03,desktop
1053,registration,2020-01-05 01:35:53,desktop
8363,registration,2020-01-05 01:10:23,desktop
4655,create,2020-01-05 02:49:05,desktop
10016,edit,2020-01-04 23:35:55,desktop
2061,registration,2020-01-04 18:34:39,desktop
4452,edit,2020-01-04 21:06:40,desktop
1687,create,2020-01-04 23:56:24,mobile
202,create,2020-01-04 22:08:29,mobile
10217,create,2020-01-05 00:19:00,desktop
349,live,2020-01-04 21:14:37,desktop
7784,create,2020-01-05 00:34:51,mobile
3489,registration,2020-01-04 23:34:47,mobile
2947,create,2020-01-04 22:16:38,desktop
10658,registration,2020-01-05 02:45:05,desktop
5455,edit,2020-01-05 01:45:56,desktop
1402,edit,2020-01-05 01:54:52,desktop
867,registration,2020-01-04 20:21:07,desktop
2528,edit,2020-01-05 00:48:01,desktop
0,live,2020-01-05 00:28:56,desktop
6208,registration,2020-01-05 01:52:45,desktop
10755,test,2020-01-04 22:17:04,desktop
1752,create,2020-01-04 22:14:49,desktop
3639,registration,2020-01-04 22:52:49,desktop
3430,edit,2020-01-05 01:45:25,desktop
8881,live,2020-01-04 21:51:51,desktop
1433,create,2020-01-05 01:41:38,desktop
9680,create,2020-01-05 01:36:08,desktop
7615,edit,2020-01-04 22:09:26,desktop
10807,edit,2020-01-05 01:01:03,desktop
34,registration,2020-01-04 21:36:30,desktop
6609,create,2020-01-05 01:33:59,desktop
1499,create,2020-01-04 23:15:40,desktop
1129,create,2020-01-05 00:21:24,desktop
4341,test,2020-01-04 23:14:54,desktop
7880,create,2020-01-05 00:34:26,desktop
6443,create,2020-01-04 18:12:41,desktop
5050,create,2020-01-04 22:37:10,desktop
8510,live,2020-01-04 23:43:12,desktop
8799,create,2020-01-05 00:54:34,desktop
3173,registration,2020-01-04 21:33:04,desktop
5065,create,2020-01-04 17:21:47,mobile
9938,live,2020-01-05 00:05:28,desktop
10739,registration,2020-01-04 20:28:39,desktop
11242,registration,2020-01-05 02:01:21,desktop
4643,create,2020-01-05 02:40:36,desktop
412,live,2020-01-05 00:45:26,desktop
2906,registration,2020-01-05 01:59:16,desktop
8581,create,2020-01-05 00:03:09,desktop
11119,registration,2020-01-05 06:15:39,desktop
8325,create,2020-01-04 23:57:25,desktop
6592,live,2020-01-04 20:42:32,desktop
579,registration,2020-01-05 03:11:45,desktop
5817,live,2020-01-05 04:19:57,desktop
3991,registration,2020-01-05 03:02:33,desktop
9709,registration,2020-01-05 03:21:57,desktop
10010,registration,2020-01-04 20:42:58,desktop
11072,create,2020-01-05 05:47:34,desktop
1168,edit,2020-01-04 18:46:35,desktop
9372,registration,2020-01-05 00:20:01,desktop
6903,create,2020-01-04 23:24:48,mobile
6459,registration,2020-01-05 01:46:45,desktop
2799,edit,2020-01-04 20:48:27,desktop
4319,live,2020-01-05 07:46:17,desktop
2505,registration,2020-01-04 21:19:52,desktop
6042,edit,2020-01-04 19:10:30,desktop
1910,edit,2020-01-04 22:42:41,desktop
3821,create,2020-01-05 02:10:26,desktop
8437,live,2020-01-04 23:30:52,mobile
3827,create,2020-01-04 21:17:10,desktop
6557,registration,2020-01-05 04:16:45,desktop
8060,create,2020-01-04 21:46:11,desktop
4893,create,2020-01-04 20:27:30,desktop
699,create,2020-01-05 01:32:59,desktop
2891,edit,2020-01-04 21:14:32,desktop
5454,edit,2020-01-05 00:39:37,desktop
7610,registration,2020-01-05 02:16:39,mobile
9678,edit,2020-01-05 01:58:42,desktop
10515,create,2020-01-05 01:15:30,desktop
6312,live,2020-01-05 02:31:36,desktop
5958,live,2020-01-04 21:23:38,desktop
6200,edit,2020-01-04 22:03:28,desktop
4154,edit,2020-01-05 00:38:34,desktop
127,edit,2020-01-05 01:15:01,desktop
10559,edit,2020-01-05 02:35:46,desktop
10043,create,2020-01-05 03:37:56,desktop
6517,create,2020-01-04 22:48:38,desktop
4217,edit,2020-01-05 02:57:59,desktop
316,edit,2020-01-05 01:29:14,desktop
6011,live,2020-01-04 23:33:16,mobile
1810,edit,2020-01-05 01:34:20,desktop
11258,edit,2020-01-05 00:59:28,desktop
2275,registration,2020-01-04 22:03:00,desktop
1569,registration,2020-01-05 03:17:31,desktop
11278,create,2020-01-04 22:17:07,desktop
1225,registration,2020-01-05 02:11:02,mobile
4304,live,2020-01-04 23:46:43,desktop
5881,live,2020-01-04 23:03:50,desktop
818,live,2020-01-04 23:34:45,desktop
4339,edit,2020-01-05 00:23:00,mobile
5706,registration,2020-01-05 04:41:09,desktop
9945,edit,2020-01-05 05:38:00,desktop
5241,create,2020-01-05 02:26:39,desktop
5850,edit,2020-01-04 22:25:58,mobile
2488,live,2020-01-05 00:01:21,desktop
3470,live,2020-01-05 01:28:07,desktop
4251,create,2020-01-05 00:24:14,desktop
7245,create,2020-01-05 03:56:45,desktop
870,edit,2020-01-04 23:32:43,desktop
8730,live,2020-01-04 19:41:13,desktop
4184,create,2020-01-04 23:18:40,desktop
9398,edit,2020-01-05 00:53:46,desktop
589,registration,2020-01-04 21:46:06,desktop
10145,registration,2020-01-04 23:35:51,desktop
6505,edit,2020-01-04 21:38:28,desktop
9884,create,2020-01-05 03:17:48,desktop
9531,registration,2020-01-04 21:24:07,desktop
6454,live,2020-01-04 22:09:59,desktop
750,registration,2020-01-04 23:33:20,desktop
10995,registration,2020-01-04 20:58:11,desktop
1114,live,2020-01-04 22:49:51,desktop
1971,edit,2020-01-04 22:13:54,desktop
10952,live,2020-01-05 06:54:05,desktop
264,registration,2020-01-05 00:02:42,desktop
7346,create,2020-01-05 02:27:24,desktop
2592,edit,2020-01-05 01:23:48,desktop
9350,edit,2020-01-04 21:21:10,desktop
10132,live,2020-01-04 20:00:46,desktop
2687,registration,2020-01-05 00:27:21,desktop
1926,create,2020-01-04 22:45:13,desktop
2901,registration,2020-01-05 03:50:06,desktop
285,live,2020-01-04 22:42:36,desktop
2857,edit,2020-01-05 01:12:25,desktop
8419,registration,2020-01-04 22:36:57,desktop
5539,edit,2020-01-05 03:02:29,desktop
6751,registration,2020-01-04 21:22:04,desktop
2394,create,2020-01-05 01:15:40,desktop
2228,create,2020-01-05 04:54:45,desktop
6469,live,2020-01-05 00:52:51,desktop
7896,registration,2020-01-04 23:48:02,desktop
10787,edit,2020-01-05 03:17:09,desktop
1838,registration,2020-01-04 23:19:57,desktop
6044,registration,2020-01-04 21:23:24,desktop
4270,registration,2020-01-05 04:00:26,desktop
2500,create,2020-01-04 22:43:40,desktop
3866,edit,2020-01-05 00:03:52,desktop
6346,registration,2020-01-05 00:13:30,desktop
11158,registration,2020-01-05 00:59:33,mobile
5530,live,2020-01-04 22:09:14,desktop
3462,create,2020-01-05 02:14:09,mobile
6151,edit,2020-01-04 23:59:41,desktop
4532,edit,2020-01-04 22:54:14,mobile
2880,create,2020-01-05 03:05:14,desktop
5310,live,2020-01-05 00:38:56,desktop
10549,create,2020-01-04 23:31:44,desktop
5753,edit,2020-01-04 22:14:49,desktop
3191,live,2020-01-05 02:14:59,desktop
8649,create,2020-01-05 03:03:10,desktop
2168,edit,2020-01-04 23:55:53,desktop
4363,create,2020-01-05 01:24:17,desktop
5925,edit,2020-01-05 01:57:50,desktop
4941,create,2020-01-04 18:02:07,desktop
4860,registration,2020-01-05 01:11:53,desktop
2197,edit,2020-01-04 19:34:22,desktop
6898,create,2020-01-05 00:23:39,desktop
10482,edit,2020-01-04 19:03:42,desktop
3561,registration,2020-01-04 22:28:45,desktop
495,edit,2020-01-05 01:44:15,desktop
5711,create,2020-01-05 04:11:58,desktop
9002,create,2020-01-04 23:16:43,mobile
4323,live,2020-01-05 00:11:05,desktop
1071,edit,2020-01-04 22:46:29,desktop
531,create,2020-01-04 21:39:25,desktop
6501,registration,2020-01-05 03:18:42,mobile
6232,registration,2020-01-04 20:51:28,desktop
6836,registration,2020-01-04 22:45:30,desktop
9117,live,2020-01-04 21:21:31,desktop
11157,edit,2020-01-05 01:59:47,desktop
681,create,2020-01-04 19:56:58,desktop
792,registration,2020-01-05 02:18:03,desktop
1401,create,2020-01-04 20:58:23,desktop
5579,registration,2020-01-04 22:44:00,desktop
7613,edit,2020-01-05 00:34:36,desktop
5422,edit,2020-01-05 01:20:02,mobile
7860,registration,2020-01-04 21:20:29,desktop
7982,registration,2020-01-05 00:40:48,desktop
1820,edit,2020-01-05 03:23:02,desktop
7197,live,2020-01-05 04:37:16,desktop
6482,create,2020-01-04 23:00:32,desktop
1476,registration,2020-01-05 02:07:44,desktop
4307,create,2020-01-04 19:53:13,desktop
7032,registration,2020-01-05 02:11:40,mobile
10915,edit,2020-01-04 23:59:33,desktop
10264,registration,2020-01-05 03:53:44,desktop
5217,registration,2020-01-04 23:44:47,desktop
9933,registration,2020-01-05 03:40:03,desktop
1046,edit,2020-01-04 22:10:22,desktop
4709,create,2020-01-04 22:06:17,desktop
8963,edit,2020-01-04 23:26:12,desktop
7188,create,2020-01-04 21:23:19,desktop
4019,live,2020-01-05 02:12:44,desktop
2334,registration,2020-01-04 23:36:15,desktop
11091,registration,2020-01-04 23:51:07,desktop
114,registration,2020-01-05 00:37:32,desktop
4885,create,2020-01-05 00:57:10,desktop
6299,edit,2020-01-05 03:49:51,desktop
